===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.01 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 9.999 us
us,seq,i3,i4,i5,vrail,i7,i8
18249.0,92,-0.0168,-0.0151,-0.0172,0.0191,0.0005,-0.0151
18259.0,93,-0.0168,-0.0181,-0.0187,0.0183,0.0005,-0.0121
18269.0,94,-0.0183,-0.0197,-0.0172,0.0191,-0.0010,-0.0151
18279.0,95,-0.0198,-0.0151,-0.0172,0.0191,-0.0010,-0.0151
18289.0,96,-0.0122,-0.0135,-0.0142,0.0191,-0.0010,-0.0227
18299.0,97,-0.0122,-0.0151,-0.0157,0.0183,-0.0010,-0.0258
18309.0,98,-0.0122,-0.0120,-0.0142,0.0191,-0.0010,-0.0197
18319.0,99,-0.0107,-0.0090,-0.0096,0.0183,-0.0010,-0.0243
18329.0,100,-0.0091,-0.0105,-0.0126,0.0174,-0.0010,-0.0197
18339.0,101,-0.0076,-0.0105,-0.0065,0.0183,-0.0010,-0.0136
18349.0,102,-0.0046,-0.0135,-0.0065,0.0200,-0.0010,-0.0044
18359.0,103,-0.0015,-0.0090,-0.0050,0.0183,0.0005,0.0047
18369.0,104,0.0031,0.0002,-0.0020,0.0174,-0.0025,0.0108
18379.0,105,0.0046,0.0032,0.0041,0.0174,-0.0025,0.0108
18389.0,106,0.0046,0.0017,0.0072,0.0174,-0.0010,0.0078
18399.0,107,0.0077,0.0063,0.0087,0.0183,-0.0010,0.0047
18409.0,108,0.0122,0.0078,0.0057,0.0191,0.0005,0.0001
18419.0,109,0.0077,0.0063,0.0041,0.0191,0.0005,0.0047
18429.0,110,0.0077,0.0048,0.0041,0.0191,-0.0010,0.0093
18439.0,111,0.0031,0.0032,0.0057,0.0183,-0.0010,0.0154
18449.0,112,-0.0030,0.0017,0.0041,0.0191,0.0005,0.0169
18459.0,113,0.0000,0.0002,0.0011,0.0183,0.0005,0.0078
18469.0,114,0.0077,-0.0013,0.0026,0.0174,0.0021,0.0062
18479.0,115,0.0122,-0.0029,0.0026,0.0183,0.0005,0.0078
18489.0,116,0.0122,0.0017,-0.0020,0.0191,0.0021,0.0093
18499.0,117,0.0061,0.0093,-0.0020,0.0183,-0.0010,0.0062
18509.0,118,-0.0015,0.0109,0.0041,0.0183,0.0005,0.0017
18519.0,119,-0.0076,0.0109,0.0041,0.0191,0.0005,-0.0029
18529.0,120,-0.0076,0.0032,0.0041,0.0183,0.0005,-0.0060
18539.0,121,-0.0061,0.0002,-0.0020,0.0191,0.0005,-0.0029
18549.0,122,-0.0061,-0.0044,-0.0020,0.0174,0.0021,-0.0060
18559.0,123,-0.0015,-0.0044,-0.0096,0.0183,0.0005,-0.0060
18569.0,124,0.0077,-0.0044,-0.0035,0.0165,0.0005,-0.0075
18579.0,125,0.0061,0.0002,-0.0004,0.0183,-0.0010,-0.0090
18589.0,126,0.0031,0.0063,0.0057,0.0174,-0.0010,-0.0075
18599.0,127,-0.0015,0.0048,0.0026,0.0183,-0.0010,-0.0060
18609.0,128,-0.0030,0.0063,0.0041,0.0183,0.0005,-0.0029
18619.0,129,0.0015,0.0063,0.0041,0.0183,0.0005,-0.0014
18629.0,130,0.0107,0.0078,0.0133,0.0183,0.0005,0.0123
18639.0,131,0.0214,0.0078,0.0194,0.0183,0.0005,0.0215
18649.0,132,0.0290,0.0139,0.0301,0.0183,0.0036,0.0291
18659.0,133,0.0336,0.0261,0.0362,0.0191,0.0051,0.0322
18669.0,134,0.0458,0.0383,0.0423,0.0174,0.0051,0.0368
18679.0,135,0.0519,0.0475,0.0515,0.0183,0.0066,0.0444
18689.0,136,0.0565,0.0658,0.0560,0.0174,0.0066,0.0551
18699.0,137,0.0641,0.0795,0.0637,0.0174,0.0097,0.0642
18709.0,138,0.0733,0.0887,0.0743,0.0183,0.0112,0.0764
18719.0,139,0.0778,0.0887,0.0835,0.0174,0.0158,0.0841
18729.0,140,0.0809,0.0856,0.0835,0.0183,0.0143,0.0871
18739.0,141,0.0763,0.0811,0.0865,0.0183,0.0173,0.0856
18749.0,142,0.0748,0.0765,0.0850,0.0183,0.0189,0.0780
18759.0,143,0.0778,0.0780,0.0804,0.0183,0.0204,0.0749
18769.0,144,0.0778,0.0780,0.0774,0.0183,0.0204,0.0719
18779.0,145,0.0702,0.0750,0.0713,0.0183,0.0219,0.0749
18789.0,146,0.0717,0.0750,0.0743,0.0183,0.0234,0.0749
18799.0,147,0.0717,0.0811,0.0743,0.0183,0.0250,0.0795
18809.0,148,0.0778,0.0856,0.0774,0.0191,0.0295,0.0886
18819.0,149,0.0855,0.0841,0.0865,0.0183,0.0295,0.0886
18829.0,150,0.0931,0.0872,0.0896,0.0191,0.0295,0.0886
18839.0,151,0.0916,0.0872,0.0865,0.0183,0.0311,0.0825
18849.0,152,0.0885,0.0872,0.0835,0.0191,0.0356,0.0795
18859.0,153,0.0839,0.0826,0.0835,0.0183,0.0341,0.0795
18869.0,154,0.0763,0.0811,0.0789,0.0183,0.0356,0.0780
18879.0,155,0.0656,0.0765,0.0667,0.0183,0.0356,0.0673
18889.0,156,0.0611,0.0704,0.0591,0.0183,0.0356,0.0612
18899.0,157,0.0626,0.0658,0.0576,0.0174,0.0372,0.0596
18909.0,158,0.0611,0.0643,0.0560,0.0191,0.0417,0.0627
18919.0,159,0.0611,0.0582,0.0652,0.0174,0.0417,0.0642
18929.0,160,0.0626,0.0551,0.0652,0.0174,0.0417,0.0642
18939.0,161,0.0626,0.0566,0.0637,0.0165,0.0402,0.0673
18949.0,162,0.0672,0.0689,0.0667,0.0183,0.0402,0.0688
18959.0,163,0.0687,0.0765,0.0682,0.0165,0.0417,0.0703
18969.0,164,0.0733,0.0795,0.0728,0.0183,0.0433,0.0719
18979.0,165,0.0702,0.0811,0.0743,0.0183,0.0433,0.0749
18989.0,166,0.0733,0.0765,0.0713,0.0174,0.0463,0.0764
18999.0,167,0.0824,0.0719,0.0713,0.0174,0.0494,0.0780
19009.0,168,0.0855,0.0750,0.0774,0.0165,0.0494,0.0810
19019.0,169,0.0855,0.0795,0.0804,0.0183,0.0478,0.0902
19029.0,170,0.0855,0.0902,0.0820,0.0183,0.0509,0.0871
19039.0,171,0.0870,0.0948,0.0865,0.0174,0.0509,0.0856
19049.0,172,0.0855,0.0963,0.0911,0.0174,0.0524,0.0917
19059.0,173,0.0870,0.0978,0.0850,0.0183,0.0539,0.0932
19069.0,174,0.0855,0.0933,0.0820,0.0183,0.0539,0.0978
19079.0,175,0.0870,0.0902,0.0804,0.0183,0.0555,0.0932
19089.0,176,0.0839,0.0856,0.0820,0.0183,0.0555,0.0886
19099.0,177,0.0824,0.0811,0.0835,0.0191,0.0585,0.0871
19109.0,178,0.0794,0.0780,0.0804,0.0183,0.0570,0.0871
19119.0,179,0.0839,0.0734,0.0774,0.0174,0.0570,0.0841
19129.0,180,0.0824,0.0734,0.0743,0.0183,0.0585,0.0749
19139.0,181,0.0748,0.0704,0.0698,0.0191,0.0570,0.0688
19149.0,182,0.0717,0.0689,0.0637,0.0174,0.0585,0.0596
19159.0,183,0.0702,0.0719,0.0606,0.0165,0.0585,0.0581
19169.0,184,0.0656,0.0658,0.0621,0.0183,0.0585,0.0612
19179.0,185,0.0611,0.0673,0.0652,0.0191,0.0585,0.0612
19189.0,186,0.0626,0.0689,0.0576,0.0183,0.0585,0.0627
19199.0,187,0.0565,0.0750,0.0545,0.0183,0.0585,0.0581
19209.0,188,0.0580,0.0734,0.0621,0.0174,0.0585,0.0596
19219.0,189,0.0626,0.0719,0.0637,0.0174,0.0601,0.0627
19229.0,190,0.0580,0.0704,0.0682,0.0165,0.0601,0.0673
19239.0,191,0.0611,0.0627,0.0713,0.0165,0.0616,0.0719
19249.0,192,0.0672,0.0597,0.0759,0.0174,0.0616,0.0719
19259.0,193,0.0672,0.0643,0.0743,0.0183,0.0616,0.0734
19269.0,194,0.0687,0.0704,0.0728,0.0165,0.0616,0.0749
19279.0,195,0.0733,0.0750,0.0698,0.0174,0.0616,0.0764
19289.0,196,0.0733,0.0765,0.0743,0.0174,0.0631,0.0795
19299.0,197,0.0702,0.0719,0.0743,0.0174,0.0631,0.0886
19309.0,198,0.0717,0.0689,0.0774,0.0174,0.0646,0.0871
19319.0,199,0.0778,0.0689,0.0820,0.0174,0.0646,0.0841
19329.0,200,0.0824,0.0795,0.0835,0.0174,0.0631,0.0841
19339.0,201,0.0824,0.0872,0.0911,0.0174,0.0662,0.0795
19349.0,202,0.0809,0.0933,0.0926,0.0174,0.0677,0.0810
19359.0,203,0.0733,0.0872,0.0881,0.0174,0.0662,0.0825
19369.0,204,0.0717,0.0765,0.0820,0.0165,0.0677,0.0856
19379.0,205,0.0763,0.0734,0.0774,0.0165,0.0662,0.0810
19389.0,206,0.0733,0.0719,0.0789,0.0165,0.0677,0.0719
19399.0,207,0.0702,0.0704,0.0743,0.0165,0.0677,0.0673
19409.0,208,0.0641,0.0689,0.0743,0.0174,0.0692,0.0612
19419.0,209,0.0595,0.0612,0.0728,0.0183,0.0677,0.0612
19429.0,210,0.0565,0.0551,0.0652,0.0165,0.0692,0.0596
19439.0,211,0.0550,0.0490,0.0576,0.0174,0.0692,0.0596
19449.0,212,0.0473,0.0490,0.0530,0.0165,0.0677,0.0551
19459.0,213,0.0427,0.0521,0.0530,0.0165,0.0662,0.0490
19469.0,214,0.0473,0.0536,0.0438,0.0174,0.0677,0.0490
19479.0,215,0.0534,0.0490,0.0392,0.0174,0.0662,0.0490
19489.0,216,0.0534,0.0490,0.0392,0.0165,0.0677,0.0429
19499.0,217,0.0504,0.0505,0.0408,0.0183,0.0631,0.0352
19509.0,218,0.0458,0.0444,0.0392,0.0165,0.0646,0.0368
19519.0,219,0.0473,0.0429,0.0408,0.0157,0.0631,0.0383
19529.0,220,0.0427,0.0460,0.0453,0.0157,0.0646,0.0398
19539.0,221,0.0427,0.0521,0.0484,0.0157,0.0662,0.0444
19549.0,222,0.0489,0.0536,0.0453,0.0165,0.0631,0.0459
19559.0,223,0.0565,0.0505,0.0484,0.0183,0.0631,0.0459
19569.0,224,0.0595,0.0505,0.0438,0.0183,0.0646,0.0474
19579.0,225,0.0595,0.0551,0.0438,0.0165,0.0616,0.0474
19589.0,226,0.0550,0.0551,0.0484,0.0174,0.0616,0.0474
19599.0,227,0.0489,0.0536,0.0469,0.0165,0.0616,0.0474
19609.0,228,0.0412,0.0460,0.0362,0.0157,0.0616,0.0444
19619.0,229,0.0321,0.0368,0.0331,0.0165,0.0601,0.0352
19629.0,230,0.0290,0.0261,0.0270,0.0174,0.0601,0.0291
19639.0,231,0.0275,0.0200,0.0225,0.0174,0.0585,0.0246
19649.0,232,0.0229,0.0185,0.0148,0.0174,0.0585,0.0184
19659.0,233,0.0199,0.0200,0.0148,0.0174,0.0555,0.0123
19669.0,234,0.0199,0.0154,0.0148,0.0174,0.0555,0.0062
19679.0,235,0.0214,0.0124,0.0133,0.0165,0.0570,0.0047
19689.0,236,0.0168,0.0109,0.0087,0.0174,0.0555,0.0062
19699.0,237,0.0138,0.0032,0.0087,0.0174,0.0555,0.0047
19709.0,238,0.0153,0.0017,0.0087,0.0174,0.0524,0.0139
19719.0,239,0.0214,0.0032,0.0103,0.0165,0.0524,0.0108
19729.0,240,0.0229,0.0109,0.0148,0.0174,0.0494,0.0093
19739.0,241,0.0199,0.0170,0.0164,0.0174,0.0524,0.0108
19749.0,242,0.0183,0.0154,0.0148,0.0165,0.0494,0.0139
19759.0,243,0.0168,0.0139,0.0118,0.0174,0.0494,0.0215
19769.0,244,0.0199,0.0139,0.0179,0.0165,0.0463,0.0184
19779.0,245,0.0260,0.0093,0.0240,0.0174,0.0448,0.0230
19789.0,246,0.0275,0.0154,0.0255,0.0183,0.0478,0.0261
19799.0,247,0.0275,0.0215,0.0240,0.0165,0.0463,0.0184
19809.0,248,0.0260,0.0277,0.0255,0.0174,0.0463,0.0215
19819.0,249,0.0275,0.0292,0.0301,0.0174,0.0448,0.0276
19829.0,250,0.0275,0.0246,0.0286,0.0174,0.0463,0.0352
19839.0,251,0.0290,0.0261,0.0240,0.0174,0.0433,0.0368
19849.0,252,0.0244,0.0261,0.0286,0.0183,0.0448,0.0276
19859.0,253,0.0229,0.0215,0.0331,0.0174,0.0448,0.0261
19869.0,254,0.0214,0.0246,0.0331,0.0174,0.0448,0.0307
19879.0,255,0.0305,0.0368,0.0347,0.0165,0.0417,0.0383
19889.0,0,0.0351,0.0490,0.0347,0.0165,0.0433,0.0413
19899.0,1,0.0397,0.0460,0.0347,0.0165,0.0448,0.0429
19909.0,2,0.0397,0.0444,0.0392,0.0183,0.0448,0.0444
19919.0,3,0.0443,0.0399,0.0392,0.0165,0.0448,0.0413
19929.0,4,0.0504,0.0368,0.0377,0.0174,0.0448,0.0398
19939.0,5,0.0489,0.0353,0.0377,0.0174,0.0448,0.0413
19949.0,6,0.0534,0.0353,0.0392,0.0174,0.0433,0.0383
19959.0,7,0.0519,0.0383,0.0438,0.0174,0.0417,0.0429
19969.0,8,0.0458,0.0429,0.0438,0.0165,0.0463,0.0413
19979.0,9,0.0427,0.0444,0.0423,0.0174,0.0448,0.0444
19989.0,10,0.0427,0.0475,0.0453,0.0174,0.0448,0.0490
19999.0,11,0.0443,0.0460,0.0560,0.0165,0.0433,0.0520
20009.0,12,0.0504,0.0444,0.0591,0.0165,0.0448,0.0551
20019.0,13,0.0489,0.0490,0.0591,0.0165,0.0463,0.0566
20029.0,14,0.0504,0.0490,0.0560,0.0183,0.0463,0.0581
20039.0,15,0.0504,0.0505,0.0621,0.0174,0.0494,0.0551
20049.0,16,0.0504,0.0566,0.0667,0.0174,0.0463,0.0596
20059.0,17,0.0519,0.0582,0.0652,0.0174,0.0463,0.0642
20069.0,18,0.0519,0.0566,0.0637,0.0183,0.0463,0.0612
20079.0,19,0.0565,0.0551,0.0637,0.0174,0.0463,0.0566
20089.0,20,0.0550,0.0536,0.0576,0.0174,0.0478,0.0459
20099.0,21,0.0519,0.0490,0.0469,0.0165,0.0478,0.0383
20109.0,22,0.0458,0.0521,0.0423,0.0165,0.0478,0.0383
20119.0,23,0.0412,0.0551,0.0423,0.0174,0.0478,0.0398
20129.0,24,0.0366,0.0505,0.0408,0.0174,0.0478,0.0429
20139.0,25,0.0366,0.0444,0.0347,0.0174,0.0478,0.0429
20149.0,26,0.0382,0.0399,0.0347,0.0174,0.0494,0.0368
20158.9,27,0.0397,0.0383,0.0331,0.0174,0.0478,0.0337
20168.9,28,0.0382,0.0383,0.0316,0.0157,0.0463,0.0352
20178.9,29,0.0366,0.0414,0.0347,0.0165,0.0463,0.0322
20188.9,30,0.0351,0.0429,0.0301,0.0165,0.0478,0.0322
20198.9,31,0.0336,0.0429,0.0255,0.0165,0.0478,0.0307
20208.9,32,0.0305,0.0399,0.0286,0.0183,0.0463,0.0291
20218.9,33,0.0275,0.0307,0.0286,0.0148,0.0448,0.0230
20228.9,34,0.0244,0.0261,0.0255,0.0174,0.0448,0.0215
20238.9,35,0.0229,0.0215,0.0225,0.0165,0.0433,0.0200
20248.9,36,0.0229,0.0200,0.0179,0.0165,0.0433,0.0169
20258.9,37,0.0214,0.0154,0.0179,0.0174,0.0448,0.0169
20268.9,38,0.0183,0.0170,0.0209,0.0183,0.0433,0.0154
20278.9,39,0.0168,0.0170,0.0225,0.0165,0.0448,0.0184
20288.9,40,0.0138,0.0185,0.0209,0.0165,0.0417,0.0184
20298.9,41,0.0092,0.0154,0.0194,0.0174,0.0402,0.0169
20308.9,42,0.0122,0.0154,0.0240,0.0174,0.0417,0.0184
20318.9,43,0.0229,0.0170,0.0209,0.0165,0.0402,0.0215
20328.9,44,0.0336,0.0215,0.0240,0.0174,0.0417,0.0139
20338.9,45,0.0351,0.0322,0.0301,0.0174,0.0417,0.0139
20348.9,46,0.0336,0.0338,0.0347,0.0165,0.0387,0.0276
20358.9,47,0.0305,0.0277,0.0392,0.0183,0.0402,0.0368
20368.9,48,0.0351,0.0231,0.0377,0.0183,0.0417,0.0337
20378.9,49,0.0382,0.0277,0.0331,0.0174,0.0387,0.0261
20388.9,50,0.0458,0.0277,0.0362,0.0174,0.0417,0.0322
20398.9,51,0.0443,0.0368,0.0331,0.0174,0.0417,0.0368
20408.9,52,0.0443,0.0460,0.0377,0.0165,0.0417,0.0413
20418.9,53,0.0473,0.0551,0.0331,0.0174,0.0402,0.0459
20428.9,54,0.0504,0.0536,0.0347,0.0174,0.0417,0.0474
20438.9,55,0.0504,0.0536,0.0423,0.0174,0.0402,0.0429
20448.9,56,0.0550,0.0475,0.0392,0.0174,0.0417,0.0368
20458.9,57,0.0550,0.0429,0.0438,0.0165,0.0417,0.0398
20468.9,58,0.0901,0.0872,0.0881,0.0157,0.0189,0.0810
===BURST_CSV_END===
